Titulo,Subtitulo,Noticia,Categoria,Data,Autor,URL,Classe
Governo de SP define diretrizes para retomada de atividades nas escolas  ,,o governar paulo divulgar edição diário oficial d terça-feira 1º diretrizes o retornar s aula redar público e privar ensinar o retornar o dia setembro permitir atividades curricular cidade haver dia fase amarelo planar paulo programar estadual flexibilização quarentenar o determinação priorizar 1º 2º 5º e 9º ano ensinar fundamental e o 3º médio aluno inscrito n série estudante acesso o computador conexão internet realização atividades escolar presenciar acesso o atividades escolar presenciar apresentar dificuldade aprendizagem sinal distúrbio emocionar relacionar o o isolamento social conformar informar responsável prioridade o publicação resolução regrar antecipar jornal folhar s.paulo dentre atividades presenciar ofertar n etapa retornar atividades reforçar e recuperação aprendizagem acolhimento emocional orientação estudo e tutoria pedagógico plantão dúvida avaliação diagnóstica e formativo atividades esportivo e cultural utilização infraestrutura tecnologia informação escola estudar e acompanhamento atividades escolar presenciar n o participação estudante obrigatório e riscar dever comparecer s aula presenciar acordar o portar instituição redar estadual receber aluno matricular o dia independentemente etapa ensinar e o semana atividades presenciar destinar preferencialmente o ações acolhimento o estudante e profissional educação,saúde,01/09/2020 09h49 ,Marina Aragão,https://educacao.uol.com.br/noticias/agencia-estado/2020/09/01/governo-paulista-define-diretrizes-para-retorno-as-aulas.htm,1
"Kim Kardashian, Hailey Bieber e Adriana Lima farão desfile contra covid-19  ",,kim kardashian hailey bieber adriana limar alessandra ambosio e diane von fürstenberg decidir unir evento beneficente arrecadar recurso o coronavírus desfilar virtual transmitir youtube 1º maio nome citar envolvido karlie kloss ashley graham virgil abloh alexander wang karolina kurkova miss fame karen elson e carolyn murphy trata-se cr runway fundar carine roitfeld buscar ajudar o fundir amfar criar assistência o especialista doença infeccioso comprometido desenvolvimento tratamento o covid-19 enfrentar incerteza o mútuo importante o o abraçar o moda expressão criativo apoiar o saudar e o segurança comunidade global esperar evento oferecer pequeno esperançar inspiração e conexão modesto contribuição mundo unir atravessar o tempestade d pandemia roitfeld,saúde,28/04/2020 19h22 ,28/04/2020 19h22 ,https://www.uol.com.br/universa/noticias/redacao/2020/04/28/kim-kardashian-hailey-bieber-e-adriana-lima-farao-desfile-contra-covid-19.htm,1
Médica usa informações falsas em vídeo para falar em cura da covid-19  ,,o vídeo médico camaronesa radicar unir defender coquetel medicamento curar o covid-19 e criticar o máscara apresentar informação falso o organização mundial saudar oms autoridade sanitário unir e brasil declarar haver curar o coronavírus e máscara medir eficaz evitar o propagação vírus o gravação feito unir e amplo viralização rede social compartilhar cantor madonna e presidente norte-americano donald trump twitter facebook instagram e youtube derrubar publicação vídeo alegar criar desinformação o pandemia brasil o conteúdo viralizou legendar português postagem twitter o equipar contato mensagem plataforma o mulher publicar o vídeo receber retornar o publicação d texto o médico falir vídeo aparecer legendar stella emanuel buscar simples google mostrar o grafia sobrenome immanuel o nome corretar encontrar informação site veículo unir localizar registrar profissional texas medical board tmb órgão equivalente o o regional medicinar,saúde,29/07/2020 19h11 ,29/07/2020 19h11 ,https://noticias.uol.com.br/comprova/ultimas-noticias/2020/07/29/medica-usa-informacoes-falsas-em-video-para-falar-em-cura-da-covid-19.htm,1
ABC diz que não houve diálogo com governo e mantém datas de volta às aulas  ,,"Após pressão do governo de São Paulo para que sigam o cronograma de volta às aulas, os prefeitos do ABC afirmaram hoje que a Secretaria Estadual de Educação não permitiu que os municípios participassem da decisão de retomada do ensino. ""Não se estabeleceu diálogo ou debate com as cidades, uma vez que não houve direto de fala ou participação dos municípios"", disseram os prefeitos em nota. Hoje, durante reunião virtual convocada pelo governo de São Paulo, foi apresentado o plano estadual de volta às aulas para o dia 1º de fevereiro. A região do ABC é composta por sete cidades: São Bernardo do Campo, Santo André, São Caetano do Sul, Diadema, Mauá, Ribeirão Pires e Rio Grande da Serra. Todos participam do Consórcio Intermunicipal Grande ABC, que definiu a retomada de aulas presenciais para 18 de fevereiro na rede privada e 1º de março na rede pública.",saúde,13/01/2021 20h14 ,13/01/2021 20h14 ,https://educacao.uol.com.br/noticias/2021/01/13/abc-diz-que-nao-houve-dialogo-com-governo-e-mantem-datas-de-volta-as-aulas.htm,1
"Saiba o que é a paralisia do sono, problema sofrido por Maisa",,o paralisia sono fenômeno conseguir mexer apesar consciente acontecer adormecer acordar — explicar christianne martim bahia neurologista responsável setor sono serviço neurologia uerj apesar causar sensação ruim enclausuramento e impotência o paralisia sono trazer nenhum prejuízo o saudar duro deixar o pessoa imóvel minuto o problema normalmente causar privação sono rotina dormir situação comum principalmente adolescente maisa o episódio costumar acontecer — condição acontecer haver desajustar fase sono durante o sono rem o musculatura relaxar acordar n período ficar paralisar o inibição músculo desaparecer — explicar andrea bacelar neurologista e presidente associação brasileiro sono complementar — maneiro ativar o restante corpo piscar olho rapidamente musculatura ficar comprometido christianne pessoa alucinação visual auditivo e sensorial durante o paralisar episódio paralisia sono comedir o preocupar tornar frequente pessoa adolescente ano caso mensal precisar procurar médico principalmente retornar paralisia sono associar o sintoma sonolência durante o dia — o paralisia sono frequentar pessoa sofrer narcolepsia distúrbio sono causar sonolência diurno excesso n caso o qualidade vidar paciente ficar prejudicar — andrea postagem maisa compartilhar o medo voltar o dormir e passar situação novamente acordar christianne paciente normalmente ficar calmo descobrir o o paralisia sono — o paciente desenvolver algum fobia insônia o indicação procurar psicólogo fase sono o sono compor fase transição vigília o sono início sono pesar ocorrer desconexão total cérebro estímulo mundo real sono profundar descansar atividade cerebral sono rem haver intenso atividade cerebral e movimento ocular rápido n etapa sonho acontecer n sono músculo desligar e ocorrer relaxamento total corpo o cérebro acordar o paralisia sono acontecer o pessoa acordar durante o sono rem o cérebro pleno funcionamento o corpo continuar desligar impossibilitar movimento desesperar o sensação prisão durar o minuto assustador benigno apesar sensação ruim o paralisia sono interferir respiração trazer malefício o saudar procurar ajudar episódio paralisia sono tornar frequente precisar procurar neurologista especialista sono casar medo dormir recomendável consultar psicólogo,ciência, Publicado em  09/01/20 06:00 ,Evelin Azevedo,https://extra.globo.com/noticias/saude-e-ciencia/saiba-que-a-paralisia-do-sono-problema-sofrido-por-maisa-24179186.html,1
"SP confirma autorização para comércios, bares e academias abrirem por 8h  ",,o governar paulo confirmar hoje o ampliação horar dia horário funcionamento estabelecimento comércio e serviço autorizar o reabrir cidade fase amarelo planar reabertura gradual economia o informação antecipar uol o decretar publicar amanhã e entrar vigor sexta-feira empresário escolher adotam jornada contínuo abertura fracionada e decidir turno abrir manhã noite ocorrer bar e restaurante valer setores o mudança horário anunciar entrevisto coletiva palácio bandeirante o secretário habitação flavio amary o interlocução setores comércio shopping e atividades econômicas destacar o importância decisão e elogiar o trabalhar centrar contingência notícia positivo setores buscar pleito diluir ocupação afirmar,saúde,19/08/2020 13h01 ,Felipe Pereira e Patrick Mesquita,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2020/08/19/sp-confirma-autorizacao-para-comercios-bares-e-academias-abrirem-por-8h.htm,1
Maia: Governo tem condições de pagar auxílio de R$ 600 antes de 16 de abril  ,,o presidente câmara deputar rodrigar maio dem-rj criticar hoje o prazo estipular governar federal o auxílio emergencial r$ aprovar senado começar o pagar o trabalhador informar incluir autônomos e contratar intermitente emergencial abril emergencial maio coletiva imprensar achar o governar condição trabalhar mutirão conseguir organizar o pagamento abril aguardar o melhor solução completar o deputar esperar o difícil o brasil abril maio e junho e o d o economia começar o voltar o o normal achar matéria r$ urgente esperar reforçar apelidar coronavoucher o auxílio emergencial objetivo proteger vulnerável efeito crise econômica causar pandemia coronavírus sanção jair bolsonaro acontecer precisar o edição decretar regulamentar o pagamento benefício e mp medir provisório liberar recurso,saúde,31/03/2020 17h41Atualizada em 31/03/2020 17h56 ,31/03/2020 17h41Atualizada em 31/03/2020 17h56 ,https://economia.uol.com.br/noticias/redacao/2020/03/31/maia-governo-tem-condicoes-de-pagar-auxilio-de-r-600-antes-de-16-de-abril.htm,1
'Por que decidi compartilhar nas redes meu momento mais vulnerável na luta contra covid-19'  ,,setembro passar o dentista raquel trevisi ano internar decorrência covid-19 comorbidades e praticante atividades físico acreditar o quadrar tornar gravar entanto o saudar d piorar ninguém imaginar algum complicação o covid levar vidar saudável corpo reagir o o vírus o doença complexo raquel ano anterior chegar o participar competição crossfit,saúde,18/02/2021 17h53 ,Vinícius Lemos ,https://noticias.uol.com.br/saude/ultimas-noticias/bbc/2021/02/18/por-que-decidi-compartilhar-nas-redes-meu-momento-mais-vulneravel-luta-contra-covid-19.htm,1
Capitão de 100 anos que levantou milhões para o sistema britânico de saúde morre com Covid-19,Sir Tom Moore estava com pneumonia e contraiu Covid-19. Campanha para arrecadar fundos para o NHS juntou o equivalente a R$ 224 milhões.,sir tom moore o capitão ano e veterano guerra mundial o protagonista campanha arrecadação início pandemia o nhs o público saudar reinar unir morrer covid-19 e pneumonia n terça-feira moore haver internar domingo e o informação morte confirmar família tristeza anunciar o morte querer pai capitão sir tom moore escrever filho comunicar abril isolar casar o o norte cidade londres o capitão britânico gravar vídeo afirmar voltar quintal andador pessoa doar dinheiro o nhs o palácio buckingham lamentar o morte moore comunicar pensamento — e família real — reconhecer o inspiração fornecer o nação e pessoa o mundo o texto o noto o rei britânico enviar mensagem privar condolência família capitão,saúde, 02/02/2021 13h19 , Por G1 ,https://g1.globo.com/mundo/noticia/2021/02/02/capitao-de-100-anos-que-levantou-milhoes-para-o-sistema-britanico-de-saude-morre-com-covid-19.ghtml,1
Brasil registra 330 mortes em 24 horas; média móvel é de 747 na última semana,País tem 136.895 óbitos confirmados e 4.544.262 diagnósticos de Covid-19.,o consórcio veículo imprensar divulgar levantamento situação pandemia coronavírus brasil o secretariar estadual saudar consolidar s 20h d domingo o país registrar morte covid-19 confirmar horar chegar o o total 136.895 óbito o comedir pandemia o médio móvel morte brasil dia óbito variação -5 o registrar dia correção o o publicar reportagem errar o o informar haver morte confirmar horar verdade o reportagem corrigir s 23h24 caso confirmar 4.544.262 brasileiro o coronavírus o comedir pandemia 15.915 d confirmar dia o médio móvel caso 30.587 dia variação -10 o caso registrar dia,ciência, 20/09/2020 08h00 , Por G1 ,https://g1.globo.com/bemestar/coronavirus/noticia/2020/09/20/casos-e-mortes-por-coronavirus-no-brasil-em-20-de-setembro-segundo-consorcio-de-veiculos-de-imprensa.ghtml,1
