dataset,news_id,rating,title,original_title,news_source,source_link,review_link
HealthStory,story_reviews_01142,4,New heart valve replacement procedure hailed,New heart valve replacement procedure hailed,Los Angeles Times,"http://www.Los Angeles Times.com/health/la-he-heart-valve-replacement-20110404,0,7843825,print.story",https://www.healthnewsreview.org/review/3784/
HealthStory,story_reviews_01143,2,Regular Fasting May Boost Heart Health,Regular Fasting May Boost Heart Health,The New York Times,http://well.blogs.nytimes.com/2011/04/04/regular-fasting-may-boost-heart-health/?ref=health,https://www.healthnewsreview.org/review/3789/
HealthStory,story_reviews_01144,2,Abbott absorbable stent shows good results,Abbott absorbable stent shows good results,Reuters Health,http://www.Reuters.com/article/2011/04/03/us-heart-abbott-stent-idUSTRE7322OG20110403,https://www.healthnewsreview.org/review/3787/
HealthStory,story_reviews_01145,5,Can painkillers prevent melanoma?,Can painkillers prevent melanoma?,Reuters Health,http://www.Reuters.com/article/2011/04/01/us-painkillers-melanoma-idUSTRE7305ZR20110401,https://www.healthnewsreview.org/review/3783/
HealthStory,story_reviews_01146,4,Patients May Benefit From New Heart Device,Patients May Benefit From New Heart Device,The Wall Street Journal,http://online.wsj.com/article/SB10001424052748704471904576230671702390088.html,https://www.healthnewsreview.org/review/3775/
HealthStory,story_reviews_01147,3,3-Drug Combo May Treat Hepatitis C,3-Drug Combo May Treat Hepatitis C,WebMD,http://www.WebMD.com/hepatitis/news/20110330/3-drug-combo-may-treat-hepatitis-c?page=2,https://www.healthnewsreview.org/review/3782/
HealthStory,story_reviews_01148,2,"For weight loss, add sleep and relaxation to diet and exercise","For weight loss, add sleep and relaxation to diet and exercise",Los Angeles Times,"http://www.Los Angeles Times.com/health/boostershots/la-heb-weight-loss-20110329,0,4240529,print.story",https://www.healthnewsreview.org/review/3769/
HealthStory,story_reviews_01149,4,"Less Stress, Better Sleep May Help You Lose Weight","Less Stress, Better Sleep May Help You Lose Weight",Health Day,http://consumer.Healthday.com/Article.asp?AID=651334,https://www.healthnewsreview.org/review/3772/
HealthStory,story_reviews_01150,2,New Therapy for Enlarged Prostate May Bypass Unpleasant Side Effects,New Therapy for Enlarged Prostate May Bypass Unpleasant Side Effects,Health Day,http://consumer.Healthday.com/Article.asp?AID=651229,https://www.healthnewsreview.org/review/3774/
HealthStory,story_reviews_01151,2,No-Scalpel Treatment for Enlarged Prostate,No-Scalpel Treatment for Enlarged Prostate,WebMD,http://men.WebMD.com/prostate-enlargement-bph/news/20110329/no-scalpel-treatment-for-enlarged-prostate,https://www.healthnewsreview.org/review/3777/
HealthStory,story_reviews_01152,4,No Good Evidence That Folk Remedies Ease Colic,No Good Evidence That Folk Remedies Ease Colic,Health Day,http://consumer.Healthday.com/Article.asp?AID=651268,https://www.healthnewsreview.org/review/3765/
HealthStory,story_reviews_01153,2,Alexander Technique: A Balm For Back Pain?,Alexander Technique: A Balm For Back Pain?,NPR,http://www.NPR.org/2011/03/28/134861319/alexander-technique-a-balm-for-back-pain,https://www.healthnewsreview.org/review/3766/
HealthStory,story_reviews_01154,0,How to soothe baby’s colic? Pour a cup of tea,How to soothe baby’s colic? Pour a cup of tea,MSNBC,http://moms.today.com/_news/2011/03/28/6355131-how-to-soothe-babys-colic-pour-a-cup-of-tea,https://www.healthnewsreview.org/review/3767/
HealthStory,story_reviews_01155,2,Trolling the Oceans to Combat Aging,Trolling the Oceans to Combat Aging,The New York Times,http://www.nytimes.com/2011/03/24/fashion/24SKIN.html?_r=1,https://www.healthnewsreview.org/review/3758/
HealthStory,story_reviews_01156,3,Lab-grown mouse sperm could spawn fertility treatments for men,Lab-grown mouse sperm could spawn fertility treatments for men,Los Angeles Times,"http://www.Los Angeles Times.com/health/boostershots/la-heb-sperm-in-a-dish-20110323,0,388660.story",https://www.healthnewsreview.org/review/3762/
HealthStory,story_reviews_01157,4,3-D breast scan seen as breakthrough,3-D breast scan seen as breakthrough,The Philadelphia Inquirer,http://www.philly.com/philly/health_and_science/20110322_3-D_breast_scan_seen_as_breakthrough.html?viewAll=y,https://www.healthnewsreview.org/review/3754/
HealthStory,story_reviews_01158,2,New stem cell study promises to heal the heart,New stem cell study promises to heal the heart,The Dallas Morning News,http://www.dallasnews.com/health/heart-health/headlines/20110322-new-stem-cell-study-promises-to-heal-the-heart.ece,https://www.healthnewsreview.org/review/3755/
HealthStory,story_reviews_01159,3,Stitching Up Shoulders,Stitching Up Shoulders,The Wall Street Journal,http://online.wsj.com/article/SB10001424052748703905404576164251084032340.html,https://www.healthnewsreview.org/review/3747/
HealthStory,story_reviews_01160,4,40% of Gastric Banding Patients Have Complications,40% of Gastric Banding Patients Have Complications,Health Day,http://consumer.Healthday.com/Article.asp?AID=651049,https://www.healthnewsreview.org/review/3752/
HealthStory,story_reviews_01161,4,Study: Poor Results From Lap-Band Surgery,Study: Poor Results From Lap-Band Surgery,WebMD,http://www.WebMD.com/diet/weight-loss-surgery/news/20110321/study-poor-results-from-lap-band-surgery,https://www.healthnewsreview.org/review/3753/
HealthStory,story_reviews_01162,2,Blood Test May Predict Risk of Diabetes,Blood Test May Predict Risk of Diabetes,WebMD,http://diabetes.WebMD.com/news/20110318/blood-test-may-predict-risk-of-diabetes,https://www.healthnewsreview.org/review/3749/
HealthStory,story_reviews_01163,3,Study: Gene therapy improves Parkinson’s symptoms,Study: Gene therapy improves Parkinson’s symptoms,Associated Press,http://www.The Denver Post.com/fitness/ci_17629395,https://www.healthnewsreview.org/review/3736/
HealthStory,story_reviews_01164,5,Hormones may be better than soy for hot flashes,Hormones may be better than soy for hot flashes,Reuters Health,http://www.Reuters.com/article/2011/03/15/us-hormones-be-better-than-soy-hot-flash-idUSTRE72E7P820110315,https://www.healthnewsreview.org/review/3733/
HealthStory,story_reviews_01165,4,A Touch of Massage Therapy: Reiki Used for Cancer Patients,A Touch of Massage Therapy: Reiki Used for Cancer Patients,The Wall Street Journal,http://online.wsj.com/article/SB10001424052748704893604576200502111578620.html,https://www.healthnewsreview.org/review/3734/
HealthStory,story_reviews_01166,4,A Dutch therapy that stimulates the senses seems to soothe dementia patients,A Dutch therapy that stimulates the senses seems to soothe dementia patients,The Philadelphia Inquirer,http://www.philly.com/philly/health_and_science/20110314_A_Dutch_therapy_that_stimulates_the_senses_seems_to_soothe_dementia_patients.html,https://www.healthnewsreview.org/review/3722/
HealthStory,story_reviews_01167,3,How To Beat Sleep Apnea? Cut It Out (Surgically),How To Beat Sleep Apnea? Cut It Out (Surgically),NPR,http://www.NPR.org/2011/03/14/134467782/how-to-beat-sleep-apnea-cut-it-out-surgically,https://www.healthnewsreview.org/review/3725/
HealthStory,story_reviews_01168,3,Say Aaa! Then Zzz: Tonsillectomy Helps Kids Sleep,Say Aaa! Then Zzz: Tonsillectomy Helps Kids Sleep,NPR,http://www.NPR.org/2011/03/14/134455236/say-aaa-then-zzz-tonsillectomy-helps-kids-sleep,https://www.healthnewsreview.org/review/3726/
HealthStory,story_reviews_01169,4,FDA approves first new drug for lupus in 56 years,FDA approves first new drug for lupus in 56 years,AP Associated Press,http://www.stltoday.com/business/national-and-international/article_ca6920f9-64f4-54fb-8b88-56eca25cea0b.html,https://www.healthnewsreview.org/review/3714/
HealthStory,story_reviews_01170,4,Could gene tests tell if kids can be sports stars?,Could gene tests tell if kids can be sports stars?,Associated Press,http://news.yahoo.com/s/ap/20110308/ap_on_sp_ot/us_med_sports_gene_tests,https://www.healthnewsreview.org/review/3710/
HealthStory,story_reviews_01171,4,Why to Eat Like a Greek,Why to Eat Like a Greek,The Wall Street Journal,http://online.wsj.com/article/SB10001424052748703883504576186970964603198.html?mod=googlenews_wsj,https://www.healthnewsreview.org/review/3701/
HealthStory,story_reviews_01172,1,Acupuncture May Take Edge Off Menopause Symptoms,Acupuncture May Take Edge Off Menopause Symptoms,Health Day,http://consumer.Healthday.com/Article.asp?AID=650609,https://www.healthnewsreview.org/review/3706/
HealthStory,story_reviews_01173,3,"Mediterranean diet cuts heart, diabetes risk factors","Mediterranean diet cuts heart, diabetes risk factors",CNN,http://thechart.blogs.CNN.com/2011/03/07/mediterranean-diet-cuts-heart-diabetes-risk-factors/,https://www.healthnewsreview.org/review/3707/
HealthStory,story_reviews_01174,1,Acupuncture May Ease Hot Flashes,Acupuncture May Ease Hot Flashes,WebMD,http://women.WebMD.com/news/20110307/acupuncture-may-ease-hot-flashes,https://www.healthnewsreview.org/review/3708/
HealthStory,story_reviews_01175,3,Noninvasive Test May Identify Down Syndrome Early On,Noninvasive Test May Identify Down Syndrome Early On,Health Day,http://consumer.Healthday.com/Article.asp?AID=650582,https://www.healthnewsreview.org/review/3699/
HealthStory,story_reviews_01176,2,Scientists develop blood test for Down’s Syndrome,Scientists develop blood test for Down’s Syndrome,Reuters Health,http://www.Reuters.com/article/2011/03/06/us-downs-test-idUSTRE72523F20110306,https://www.healthnewsreview.org/review/3700/
HealthStory,story_reviews_01177,3,Stomach pacemaker could help obese lose weight,Stomach pacemaker could help obese lose weight,Associated Press,http://news.yahoo.com/s/ap/20110303/ap_on_hi_te/eu_med_stomach_pacemaker,https://www.healthnewsreview.org/review/3692/
HealthStory,story_reviews_01178,2,Virtual Colonoscopy Gains in Popularity. Is It Right for You?,Virtual Colonoscopy Gains in Popularity. Is It Right for You?,Time,http://healthland.time.com/2011/03/03/virtual-colonoscopy-gains-in-popularity-is-it-right-for-you/,https://www.healthnewsreview.org/review/3696/
HealthStory,story_reviews_01179,4,New Chemo Drug May Benefit Some Breast Cancer Patients,New Chemo Drug May Benefit Some Breast Cancer Patients,Health Day,http://consumer.Healthday.com/Article.asp?AID=650463,https://www.healthnewsreview.org/review/3693/
HealthStory,story_reviews_01180,3,Chew On This: Sticking With Nicotine Gum for the Long Haul,Chew On This: Sticking With Nicotine Gum for the Long Haul,The Wall Street Journal,http://online.wsj.com/article/SB10001424052748703749504576172380613419382.html,https://www.healthnewsreview.org/review/3685/
HealthStory,story_reviews_01181,5,Gene therapy raises hope for a future AIDS cure,Gene therapy raises hope for a future AIDS cure,Associated Press,http://www.washingtonpost.com/wp-dyn/content/article/2011/02/28/AR2011022803737_pf.html,https://www.healthnewsreview.org/review/3686/
HealthStory,story_reviews_01182,2,Fish Oil Seems to Help Cancer Patients Preserve Muscle,Fish Oil Seems to Help Cancer Patients Preserve Muscle,Health Day,http://consumer.Healthday.com/Article.asp?AID=650323,https://www.healthnewsreview.org/review/3683/
HealthStory,story_reviews_01183,4,Study: PSA rise not good prostate cancer predictor,Study: PSA rise not good prostate cancer predictor,Associated Press,http://yourlife.USA Today.com/health/medical/cancer/story/2011/02/Study-PSA-rise-not-good-prostate-cancer-predictor/44135930/1,https://www.healthnewsreview.org/review/3677/
HealthStory,story_reviews_01184,4,Rapid Rise in PSA Levels a Poor Predictor of Prostate Cancer: Study,Rapid Rise in PSA Levels a Poor Predictor of Prostate Cancer: Study,Health Day,http://consumer.Healthday.com/Article.asp?AID=650257,https://www.healthnewsreview.org/review/3678/
HealthStory,story_reviews_01185,4,Pill That Hits A Cause Of Cystic Fibrosis Beats Expectations,Pill That Hits A Cause Of Cystic Fibrosis Beats Expectations,NPR,http://www.NPR.org/blogs/health/2011/02/24/133995182/pill-that-hits-a-cause-of-cystic-fibrosis-beats-expectations,https://www.healthnewsreview.org/review/3679/
HealthStory,story_reviews_01186,5,Trial Shows Cystic Fibrosis Drug Helped Ease Breathing,Trial Shows Cystic Fibrosis Drug Helped Ease Breathing,The New York Times,http://prescriptions.blogs.nytimes.com/2011/02/23/vertex-says-cystic-fibrosis-drug-helped-patients-breathe-easier/?ref=health,https://www.healthnewsreview.org/review/3668/
HealthStory,story_reviews_01187,5,Drugs To Prevent Weak Bones Linked To Unusual Fractures In Women,Drugs To Prevent Weak Bones Linked To Unusual Fractures In Women,NPR,http://www.NPR.org/blogs/health/2011/02/23/133972189/osteoporosis-drugs-linked-to-unusual-fractures-in-women,https://www.healthnewsreview.org/review/3670/
HealthStory,story_reviews_01188,2,"Gastric bypass more effective than other procedures, studies find","Gastric bypass more effective than other procedures, studies find",Los Angeles Times,"http://www.Los Angeles Times.com/health/la-he-bariatric-surgery-20110222,0,815206.story",https://www.healthnewsreview.org/review/3662/
HealthStory,story_reviews_01189,2,Brain’s Electrical Activity May Help Spot Infants at High Risk for Autism,Brain’s Electrical Activity May Help Spot Infants at High Risk for Autism,Health Day,http://consumer.Healthday.com/Article.asp?AID=650139,https://www.healthnewsreview.org/review/3663/
HealthStory,story_reviews_01190,3,Brain scans may someday detect autism,Brain scans may someday detect autism,CNN,http://pagingdrgupta.blogs.CNN.com/2011/02/22/brain-scans-may-someday-detect-autism/,https://www.healthnewsreview.org/review/3665/
HealthStory,story_reviews_01191,5,Fungus Got Your Toes? Zap It,Fungus Got Your Toes? Zap It,The Wall Street Journal,http://online.wsj.com/article/SB10001424052748704476604576158351630076320.html?mod=WSJ_0_0_WP_2715_RIGHTTopCarousel_1,https://www.healthnewsreview.org/review/3667/
HealthStory,story_reviews_01192,4,Mammograms May Not Be Fool-Proof at Catching Second Cancers,Mammograms May Not Be Fool-Proof at Catching Second Cancers,Health Day,http://consumer.Healthday.com/Article.asp?AID=650149,https://www.healthnewsreview.org/review/3669/
HealthStory,story_reviews_01193,5,"More unusual, fewer usual breaks with bone drugs","More unusual, fewer usual breaks with bone drugs",Reuters Health,http://www.Reuters.com/article/2011/02/22/us-bone-drugs-idUSTRE71L7JK20110222,https://www.healthnewsreview.org/review/3671/
HealthStory,story_reviews_01194,4,Trying brain pacemakers to zap psychiatric disease,Trying brain pacemakers to zap psychiatric disease,Associated Press,http://www.washingtonpost.com/wp-dyn/content/article/2011/02/21/AR2011022101866_pf.html,https://www.healthnewsreview.org/review/3657/
HealthStory,story_reviews_01195,4,"Gastric Bypass Best for Weight Loss, Study Finds","Gastric Bypass Best for Weight Loss, Study Finds",Health Day,http://consumer.Healthday.com/Article.asp?AID=650137,https://www.healthnewsreview.org/review/3664/
